"X","State.Code","County.Code","Site.Num","Address","State","County","City","Date.Local","NO2.Units","NO2.Mean","NO2.1st.Max.Value","NO2.1st.Max.Hour","NO2.AQI","O3.Units","O3.Mean","O3.1st.Max.Value","O3.1st.Max.Hour","O3.AQI","SO2.Units","SO2.Mean","SO2.1st.Max.Value","SO2.1st.Max.Hour","SO2.AQI","CO.Units","CO.Mean","CO.1st.Max.Value","CO.1st.Max.Hour","CO.AQI"
"22801","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-08","Parts per billion","6.677778","10","16","9","Parts per million","0.023167","0.03","0","28","Parts per billion","-0.225","-0.2","5",NA,"Parts per million","0.1","0.1","0","1"
"22805","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-09","Parts per billion","7.820833","15.5","9","14","Parts per million","0.02225","0.032","21","30","Parts per billion","-0.3125","-0.3","2",NA,"Parts per million","0.1","0.1","0","1"
"22809","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-10","Parts per billion","5.679167","16.1","22","15","Parts per million","0.024417","0.031","0","29","Parts per billion","-0.3625","-0.3","17",NA,"Parts per million","0.108333","0.2","22","2"
"22813","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-11","Parts per billion","12.583333","35.3","8","33","Parts per million","0.035917","0.047","10","44","Parts per billion","-0.183333","-0.1","8",NA,"Parts per million","0.133333","0.2","0","2"
"22817","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-12","Parts per billion","12.920833","29.3","21","27","Parts per million","0.0325","0.045","11","42","Parts per billion","0.5","1.6","14",NA,"Parts per million","0.1125","0.2","21","2"
"22821","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-13","Parts per billion","10.435","23.5","0","22","Parts per million","0.025708","0.04","10","37","Parts per billion","0.3","1","14",NA,"Parts per million","0.133333","0.2","0","2"
"22825","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-14","Parts per billion","12.695455","25.5","7","24","Parts per million","0.025667","0.042","11","39","Parts per billion","0.2","0.9","14",NA,"Parts per million","0.179167","0.3","7","3"
"22829","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-15","Parts per billion","9.183333","17.3","7","16","Parts per million","0.018458","0.029","10","27","Parts per billion","0.1","0.9","14",NA,"Parts per million","0.120833","0.2","11","2"
"22833","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-16","Parts per billion","11.616667","15.6","1","14","Parts per million","0.013","0.021","10","19","Parts per billion","-0.0375","0","5",NA,"Parts per million","0.166667","0.2","0","2"
"22837","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-17","Parts per billion","11.179167","19.7","7","18","Parts per million","0.013875","0.02","10","19","Parts per billion","-0.1","-0.1","2",NA,"Parts per million","0.1","0.1","0","1"
"22841","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-18","Parts per billion","16.254167","35.4","20","33","Parts per million","0.014875","0.03","10","28","Parts per billion","-0.0625","0.1","23",NA,"Parts per million","0.175","0.4","22","5"
"22845","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-19","Parts per billion","4.341667","9.5","0","8","Parts per million","0.027917","0.036","12","33","Parts per billion","-0.1","0","2",NA,"Parts per million","0.175","0.4","0","5"
"22849","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-20","Parts per billion","5.513636","14.2","6","13","Parts per million","0.028792","0.038","9","35","Parts per billion","-0.025","0.1","20",NA,"Parts per million","0.145833","0.2","0","2"
"22853","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-21","Parts per billion","13.445833","29.5","7","27","Parts per million","0.027958","0.04","11","37","Parts per billion","0.125","0.4","11",NA,"Parts per million","0.258333","0.4","7","5"
"22857","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-22","Parts per billion","11.8375","26.7","6","25","Parts per million","0.03475","0.039","10","36","Parts per billion","-0.1","0","11",NA,"Parts per million","0.2","0.2","0","2"
"22861","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-23","Parts per billion","10.675","16.7","8","15","Parts per million","0.03275","0.034","0","31","Parts per billion","-0.2","-0.1","14",NA,"Parts per million","0.191667","0.2","0","2"
"22865","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-24","Parts per billion","9.3625","16.5","8","15","Parts per million","0.029042","0.037","13","34","Parts per billion","-0.2","-0.1","17",NA,"Parts per million","0.175","0.2","0","2"
"22869","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-25","Parts per billion","16.689474","30.4","3","28","Parts per million","0.034417","0.058","11","61","Parts per billion","0.125","0.6","14",NA,"Parts per million","0.2375","0.3","5","3"
"22873","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-26","Parts per billion","14.421739","25.2","2","24","Parts per million","0.031458","0.05","10","46","Parts per billion","-0.066667","0","11",NA,"Parts per million","0.275","0.4","6","5"
"22877","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-27","Parts per billion","8.645455","22.9","7","21","Parts per million","0.029167","0.038","11","35","Parts per billion","-0.1","-0.1","2",NA,"Parts per million","0.2125","0.3","12","3"
"22881","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-28","Parts per billion","9.608333","19.9","20","18","Parts per million","0.033875","0.053","11","49","Parts per billion","0.175","1","14",NA,"Parts per million","0.2","0.2","0","2"
"22885","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-29","Parts per billion","12.683333","24","4","23","Parts per million","0.021917","0.029","18","27","Parts per billion","-0.1375","0","8",NA,"Parts per million","0.2125","0.3","8","3"
"22889","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-30","Parts per billion","9.7","15.7","8","14","Parts per million","0.01425","0.017","0","16","Parts per billion","-0.1875","-0.1","8",NA,"Parts per million","0.166667","0.2","8","2"
"22893","48","201","1035","9525 1/2 Clinton Dr","Texas","Harris","Houston","2016-03-31","Parts per billion","11.066667","20","21","19","Parts per million","0.018263","0.028","11","26","Parts per billion","-0.1125","0","11",NA,"Parts per million","0.179167","0.3","22","3"
"22897","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-01","Parts per billion","4.55","6.4","18","6","Parts per million","0.021042","0.023","8","21","Parts per billion","1.225","1.8","11",NA,"Parts per million","0.2","0.2","5","2"
"22901","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-02","Parts per billion","7.508333","10.3","23","9","Parts per million","0.018208","0.021","10","19","Parts per billion","1.271429","2.4","5",NA,"Parts per million","0.2","0.2","0","2"
"22905","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-03","Parts per billion","9.272727","18","20","17","Parts per million","0.020375","0.032","10","30","Parts per billion","1.125","2.4","11",NA,"Parts per million","0.2","0.2","0","2"
"22909","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-04","Parts per billion","16.429167","30.1","20","28","Parts per million","0.018667","0.032","10","30","Parts per billion","0.8","2.9","11",NA,"Parts per million","0.2375","0.3","5","3"
"22913","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-05","Parts per billion","9.2","15","9","14","Parts per million","0.018125","0.022","10","20","Parts per billion","0.8125","1.3","17",NA,"Parts per million","0.2","0.2","0","2"
"22917","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-06","Parts per billion","9.970833","21.8","13","20","Parts per million","0.018667","0.033","18","31","Parts per billion","0.4","0.8","2",NA,"Parts per million","0.183333","0.2","0","2"
"22921","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-07","Parts per billion","12.833333","25","8","24","Parts per million","0.019042","0.034","10","31","Parts per billion","0.225","0.5","14",NA,"Parts per million","0.1875","0.3","8","3"
"22925","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-08","Parts per billion","10.5","20.9","7","19","Parts per million","0.016625","0.025","9","23","Parts per billion","0.1","0.3","8",NA,"Parts per million","0.220833","0.3","1","3"
"22929","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-09","Parts per billion","6.391667","16.3","8","15","Parts per million","0.017417","0.02","0","19","Parts per billion","0.371429","1.1","11",NA,"Parts per million","0.2","0.2","0","2"
"22933","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-10","Parts per billion","6.377273","25.3","22","24","Parts per million","0.020208","0.028","10","26","Parts per billion","0.125","0.4","14",NA,"Parts per million","0.1625","0.2","0","2"
"22937","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-11","Parts per billion","11.3","19.9","6","18","Parts per million","0.013792","0.024","10","22","Parts per billion","0.2125","0.7","8",NA,"Parts per million","0.183333","0.2","0","2"
"22941","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-12","Parts per billion","22.45","32.8","21","30","Parts per million","0.011833","0.027","11","25","Parts per billion","1.525","4.7","11",NA,"Parts per million","0.395833","0.6","8","7"
"22945","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-13","Parts per billion","15.329167","36.7","9","34","Parts per million","0.024208","0.042","11","39","Parts per billion","0.575","1.7","8",NA,"Parts per million","0.545833","1","8","11"
"22949","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-14","Parts per billion","9.7375","18.8","6","17","Parts per million","0.020417","0.023","9","21","Parts per billion","-0.025","0","8",NA,"Parts per million","0.2","0.2","0","2"
"22953","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-15","Parts per billion","14.579167","38.6","20","36","Parts per million","0.015833","0.03","10","28","Parts per billion","0.6125","1.5","23",NA,"Parts per million","0.279167","0.9","23","10"
"22957","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-16","Parts per billion","13.775","30.3","0","28","Parts per million","0.017458","0.026","22","24","Parts per billion","0.757143","1.5","2",NA,"Parts per million","0.4625","1.2","2","14"
"22961","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-17","Parts per billion","9.145","22.4","22","21","Parts per million","0.0185","0.03","10","28","Parts per billion","0.275","1.3","11",NA,"Parts per million","0.158333","0.4","23","5"
"22965","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-18","Parts per billion","14.741667","25.1","8","24","Parts per million","0.022292","0.035","10","32","Parts per billion","0.5625","1.9","14",NA,"Parts per million","0.329167","0.6","4","7"
"22969","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-19","Parts per billion","9.704167","34.1","20","32","Parts per million","0.025875","0.043","10","40","Parts per billion","0.225","0.7","8",NA,"Parts per million","0.166667","0.2","0","2"
"22973","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-20","Parts per billion","14.9","23.9","6","22","Parts per million","0.016583","0.024","13","22","Parts per billion","0.9625","3.8","11",NA,"Parts per million","0.208333","0.3","10","3"
"22977","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-21","Parts per billion","5.841667","10.5","8","9","Parts per million","0.022","0.028","9","26","Parts per billion","0.075","0.3","17",NA,"Parts per million","0.141667","0.2","10","2"
"22981","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-22","Parts per billion","6.566667","10.2","20","9","Parts per million","0.02425","0.032","11","30","Parts per billion","0.375","1.4","23",NA,"Parts per million","0.2","0.2","0","2"
"22985","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-23","Parts per billion","14.366667","24.3","18","23","Parts per million","0.020208","0.033","9","31","Parts per billion","0.8","1.9","14",NA,"Parts per million","0.208333","0.3","22","3"
"22989","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-24","Parts per billion","10.690909","23.9","7","22","Parts per million","0.026417","0.041","10","38","Parts per billion","0.0375","0.4","11",NA,"Parts per million","0.2375","0.4","3","5"
"22993","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-25","Parts per billion","6.308333","22.4","7","21","Parts per million","0.027417","0.034","10","31","Parts per billion","-0.0375","0","2",NA,"Parts per million","0.183333","0.3","9","3"
"22997","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-26","Parts per billion","8.454167","15.4","14","14","Parts per million","0.020167","0.022","0","20","Parts per billion","0.5375","1.9","23",NA,"Parts per million","0.2","0.2","0","2"
"23001","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-27","Parts per billion","9.775","23.6","20","22","Parts per million","0.020667","0.029","11","27","Parts per billion","1.1625","2.6","8",NA,"Parts per million","0.2","0.2","0","2"
"23005","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-28","Parts per billion","21.141667","39.9","8","37","Parts per million","0.016708","0.03","11","28","Parts per billion","1.05","3.3","11",NA,"Parts per million","0.354167","0.5","9","6"
"23009","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-29","Parts per billion","11.541667","29.1","8","27","Parts per million","0.026417","0.043","12","40","Parts per billion","0.171429","0.6","11",NA,"Parts per million","0.3625","0.6","9","7"
"23013","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-30","Parts per billion","4.595833","14.8","6","13","Parts per million","0.031833","0.043","10","40","Parts per billion","-0.042857","0","8",NA,"Parts per million","0.183333","0.3","8","3"
"23017","48","201","1039","4514 1/2 Durant St","Texas","Harris","Deer Park","2016-01-31","Parts per billion","2.659091","4.9","19","4","Parts per million","0.029917","0.037","9","34","Parts per billion","0.025","0.2","14",NA,"Parts per million","0.1","0.1","0","1"
